Wall time,Step,Value
1635447267.0763688,374,0.8272500038146973
1635447271.6303606,749,0.8535833358764648
1635447277.2545583,1124,0.8572499752044678
1635447282.3573627,1499,0.8654166460037231
1635447288.2973917,1874,0.8673333525657654
1635447293.597515,2249,0.8634166717529297
1635447298.8234541,2624,0.8654999732971191
1635447304.1840312,2999,0.8710833191871643
1635447310.0895514,3374,0.8733333349227905
1635447316.009322,3749,0.878333330154419
1635447321.3320286,4124,0.8740833401679993
1635447327.1453593,4499,0.8821666836738586
1635447332.7314582,4874,0.8801666498184204
1635447339.0107305,5249,0.8809999823570251
1635447345.0186167,5624,0.8801666498184204
1635447351.4757915,5999,0.8790000081062317
1635447356.728882,6374,0.8790000081062317
1635447361.9144228,6749,0.8843333125114441
1635447367.069807,7124,0.8823333382606506
1635447372.322975,7499,0.8858333230018616
1635447377.9501233,7874,0.8834999799728394
1635447383.0919094,8249,0.8868333101272583
1635447388.2064466,8624,0.8893333077430725
1635447393.1648922,8999,0.8871666789054871
1635447398.3941624,9374,0.8862500190734863
1635447404.0309703,9749,0.8877500295639038
1635447409.2161176,10124,0.887333333492279
1635447414.6192875,10499,0.8899999856948853
1635447419.4122221,10874,0.8879166841506958
1635447424.1942227,11249,0.8882499933242798
1635447428.9948738,11624,0.8862500190734863
1635447434.3271735,11999,0.8892499804496765
1635447439.3102658,12374,0.8883333206176758
1635447444.1163733,12749,0.8894166946411133
1635447448.9856496,13124,0.8895833492279053
1635447453.9034696,13499,0.8913333415985107
1635447460.0344672,13874,0.8927500247955322
1635447465.4192896,14249,0.8843333125114441
1635447472.2719128,14624,0.890333354473114
1635447478.1468234,14999,0.8898333311080933
1635447483.6686954,15374,0.887499988079071
1635447489.890612,15749,0.8910833597183228
1635447494.9070039,16124,0.8880833387374878
1635447500.7885022,16499,0.8934999704360962
1635447506.0625145,16874,0.8917499780654907
1635447511.4264023,17249,0.8920833468437195
1635447517.4613714,17624,0.8811666369438171
1635447523.200678,17999,0.8918333053588867
1635447528.0348206,18374,0.8951666951179504
1635447532.9295514,18749,0.8849166631698608
