Wall time,Step,Value
1635441075.675377,49,0.6839223504066467
1635441076.510452,99,0.7254781723022461
1635441077.1524372,149,0.5804190635681152
1635441077.912699,199,0.44259676337242126
1635441078.5131774,249,0.5799615979194641
1635441079.1498072,299,0.4108552932739258
1635441080.0391514,349,0.4732842445373535
1635441082.8976014,399,0.45621949434280396
1635441083.470703,449,0.3999418020248413
1635441084.092687,499,0.4038892686367035
1635441084.612228,549,0.3796018362045288
1635441085.1364253,599,0.3907228112220764
1635441085.7086065,649,0.3944513201713562
1635441086.527838,699,0.40535470843315125
1635441087.2573092,749,0.4259444773197174
1635441089.5082507,799,0.4633411765098572
1635441090.2723503,849,0.311790406703949
1635441091.224735,899,0.4118727743625641
1635441092.0422482,949,0.23933351039886475
1635441092.8012617,999,0.3065263032913208
1635441093.593926,1049,0.3675324618816376
1635441094.1535003,1099,0.31096911430358887
1635441096.1559825,1149,0.35388535261154175
1635441096.7609882,1199,0.3154204785823822
1635441097.3971918,1249,0.23245379328727722
1635441098.038046,1299,0.3387987017631531
1635441098.6360133,1349,0.29601702094078064
1635441099.179539,1399,0.31793147325515747
1635441099.691371,1449,0.35203802585601807
1635441100.239794,1499,0.39970389008522034
1635441102.1577795,1549,0.2998650074005127
1635441102.779184,1599,0.36368829011917114
1635441103.414028,1649,0.42102062702178955
1635441104.0587146,1699,0.31804803013801575
1635441104.6031384,1749,0.3246425986289978
1635441105.1077878,1799,0.3946511149406433
1635441105.6424885,1849,0.3803083002567291
1635441107.4967859,1899,0.3525111675262451
1635441108.1237085,1949,0.3075282871723175
1635441108.7443097,1999,0.3158390522003174
1635441109.4063652,2049,0.404931902885437
1635441110.3320827,2099,0.21161644160747528
1635441111.1390924,2149,0.3468964397907257
1635441111.6644716,2199,0.36624646186828613
1635441112.196532,2249,0.3573179841041565
1635441114.0518873,2299,0.3154553472995758
1635441114.6773107,2349,0.2493157535791397
1635441115.2936919,2399,0.22393783926963806
1635441115.9146388,2449,0.3582742512226105
1635441116.519701,2499,0.3727433383464813
1635441117.1131656,2549,0.351351797580719
1635441117.6547735,2599,0.1963169425725937
1635441119.5369854,2649,0.22196704149246216
1635441120.1225884,2699,0.33188003301620483
1635441120.746757,2749,0.2638755738735199
1635441121.3766973,2799,0.21863953769207
1635441122.0634313,2849,0.2827485203742981
1635441122.8260267,2899,0.2782791256904602
1635441123.5215147,2949,0.22625626623630524
1635441124.2919986,2999,0.4202345907688141
1635441126.5692842,3049,0.24868205189704895
1635441127.3483765,3099,0.24981968104839325
1635441127.9940379,3149,0.323621541261673
1635441128.8932061,3199,0.2679917514324188
1635441129.495891,3249,0.2759661376476288
1635441130.0511396,3299,0.22047121822834015
1635441130.6167564,3349,0.276445209980011
1635441132.859586,3399,0.23071345686912537
1635441133.604665,3449,0.23885686695575714
1635441134.336599,3499,0.23922474682331085
1635441135.140216,3549,0.2042979896068573
1635441135.8926358,3599,0.2513725161552429
1635441136.5275948,3649,0.2659081816673279
1635441137.0726948,3699,0.21477316319942474
1635441137.6032438,3749,0.3615983724594116
1635441139.733008,3799,0.24424980580806732
1635441140.5888484,3849,0.29851019382476807
1635441141.1861055,3899,0.21462035179138184
1635441141.7916021,3949,0.24863605201244354
1635441142.3660522,3999,0.308468759059906
