Wall time,Step,Value
1635442985.4575703,49,1.7768235206604004
1635442986.1517184,99,1.1411073207855225
1635442986.867892,149,0.9431424140930176
1635442987.366666,199,0.6822877526283264
1635442987.8004622,249,0.9357900023460388
1635442988.184952,299,0.6531745791435242
1635442988.5738869,349,0.7400681376457214
1635442989.9433017,399,0.6700013875961304
1635442990.3272903,449,0.6106317639350891
1635442990.732017,499,0.56973797082901
1635442991.11894,549,0.5894396901130676
1635442991.4904637,599,0.5449979901313782
1635442991.8749223,649,0.527757465839386
1635442992.2537377,699,0.5784604549407959
1635442992.6729586,749,0.5956616401672363
1635442994.0302482,799,0.6204618215560913
1635442994.452671,849,0.4796740710735321
1635442994.9329505,899,0.4442625045776367
1635442995.4050176,949,0.34029221534729004
1635442995.7989528,999,0.393720805644989
1635442996.1862192,1049,0.6164851188659668
1635442996.5557163,1099,0.47641971707344055
1635442997.872401,1149,0.41820746660232544
1635442998.2587986,1199,0.452682226896286
1635442998.6916006,1249,0.3764011263847351
1635442999.122454,1299,0.46865588426589966
1635442999.5881147,1349,0.45454108715057373
1635443000.0051234,1399,0.45297005772590637
1635443000.3836765,1449,0.5389525294303894
1635443000.793168,1499,0.4698472321033478
1635443002.17205,1549,0.5075239539146423
1635443002.7311032,1599,0.4342803359031677
1635443003.2849479,1649,0.5861831307411194
1635443003.7908385,1699,0.4112778604030609
1635443004.2477617,1749,0.49384039640426636
1635443004.7134042,1799,0.4874817430973053
1635443005.1974792,1849,0.49786874651908875
1635443006.86138,1899,0.4379785358905792
1635443007.4315975,1949,0.3956622779369354
1635443007.9984193,1999,0.4284057319164276
1635443008.5783067,2049,0.47161242365837097
1635443009.0554261,2099,0.3017185628414154
1635443009.5397854,2149,0.43499860167503357
1635443010.0268714,2199,0.5037000775337219
1635443010.565081,2249,0.498840868473053
1635443012.1860135,2299,0.48613616824150085
1635443012.7310257,2349,0.3148278295993805
1635443013.2913723,2399,0.23573900759220123
1635443013.8500202,2449,0.40838220715522766
1635443014.3414543,2499,0.49241557717323303
1635443014.8060985,2549,0.4560309052467346
1635443015.2988331,2599,0.2995174527168274
1635443016.9321501,2649,0.4017723500728607
1635443017.4716017,2699,0.45067715644836426
1635443018.1206293,2749,0.3969055712223053
1635443018.6787443,2799,0.3511439561843872
1635443019.1922839,2849,0.3952939808368683
1635443019.6577044,2899,0.36200445890426636
1635443020.1421952,2949,0.3398928642272949
1635443020.6600683,2999,0.49549153447151184
1635443022.2688882,3049,0.3376635015010834
1635443022.8599825,3099,0.35026735067367554
1635443023.5428379,3149,0.4006631374359131
1635443024.5799751,3199,0.3788668215274811
1635443025.222909,3249,0.4328308403491974
1635443025.7188656,3299,0.34246963262557983
1635443026.186246,3349,0.35128331184387207
1635443027.9876978,3399,0.2940314710140228
1635443028.6417255,3449,0.3455394208431244
