Wall time,Step,Value
1635449129.2076273,49,1.3162795305252075
1635449129.7920635,99,0.9993038177490234
1635449130.3422399,149,0.6603838205337524
1635449130.879501,199,0.4877280294895172
1635449131.3161767,249,0.6606147885322571
1635449131.8143344,299,0.45086491107940674
1635449132.31248,349,0.530280590057373
1635449134.2211664,399,0.4604335427284241
1635449134.724587,449,0.4165996015071869
1635449135.2192876,499,0.40480613708496094
1635449135.693446,549,0.40466785430908203
1635449136.2199426,599,0.41186416149139404
1635449136.7009437,649,0.3620014190673828
1635449137.210953,699,0.4220627546310425
1635449137.730062,749,0.47479957342147827
1635449139.6783514,799,0.4586799740791321
1635449140.563836,849,0.3188341557979584
1635449141.4568305,899,0.398127943277359
1635449142.1147423,949,0.2511554956436157
1635449142.7976866,999,0.3389570713043213
1635449143.690074,1049,0.3594355285167694
1635449144.5577044,1099,0.33565694093704224
1635449146.6305134,1149,0.33123502135276794
1635449147.3769162,1199,0.29621633887290955
1635449148.1719325,1249,0.21958988904953003
1635449148.832903,1299,0.296608030796051
1635449149.5283325,1349,0.29796403646469116
1635449150.2430103,1399,0.3011055588722229
1635449150.878322,1449,0.40109574794769287
1635449151.4216366,1499,0.44782108068466187
1635449153.1140285,1549,0.33045199513435364
1635449153.7037728,1599,0.3765363097190857
1635449154.2597086,1649,0.4230101406574249
1635449154.7904663,1699,0.38320228457450867
1635449155.298316,1749,0.32812365889549255
1635449155.7912762,1799,0.3851914703845978
1635449156.3257875,1849,0.356448233127594
1635449158.0576482,1899,0.3154444396495819
1635449158.6235094,1949,0.3434658348560333
1635449159.2448559,1999,0.3371601402759552
1635449159.7289035,2049,0.4191918671131134
1635449160.319268,2099,0.22598126530647278
1635449160.8368356,2149,0.3743268847465515
1635449161.333662,2199,0.3940120339393616
1635449161.9094956,2249,0.33689090609550476
1635449163.823188,2299,0.33419090509414673
1635449164.4083397,2349,0.2690500020980835
1635449165.0325625,2399,0.21388737857341766
1635449165.4702961,2449,0.36727675795555115
1635449165.9484608,2499,0.40224146842956543
1635449166.4665003,2549,0.39310064911842346
1635449166.9530005,2599,0.19360177218914032
1635449168.6213026,2649,0.2306942641735077
1635449169.1674297,2699,0.37155506014823914
1635449169.7289815,2749,0.27722227573394775
1635449170.2897437,2799,0.21014097332954407
1635449170.7954648,2849,0.3195447027683258
1635449171.2959502,2899,0.2586822211742401
1635449171.926171,2949,0.21398809552192688
1635449172.4944835,2999,0.41853153705596924
1635449174.654069,3049,0.24283885955810547
1635449175.2947304,3099,0.26887327432632446
1635449175.9367108,3149,0.33032065629959106
1635449176.6034698,3199,0.2735287845134735
1635449177.1486647,3249,0.277845174074173
1635449177.653124,3299,0.17435306310653687
1635449178.1771584,3349,0.2494456171989441
1635449179.9239645,3399,0.24302950501441956
1635449180.5743425,3449,0.2581220865249634
1635449181.2062352,3499,0.2519766688346863
1635449181.836832,3549,0.2272658348083496
1635449182.3810787,3599,0.2632717788219452
1635449182.9509666,3649,0.2660174071788788
1635449183.5155287,3699,0.2699391841888428
1635449184.0989501,3749,0.4058745801448822
1635449185.8763502,3799,0.24904942512512207
1635449186.6302056,3849,0.26625531911849976
1635449187.4170642,3899,0.2445155680179596
1635449188.0621593,3949,0.2559927701950073
1635449188.7355473,3999,0.3384571671485901
1635449189.4349837,4049,0.2135838270187378
1635449190.0736864,4099,0.21869917213916779
1635449192.6170378,4149,0.23472021520137787
1635449193.4858232,4199,0.28885841369628906
1635449194.19285,4249,0.33853620290756226
1635449194.8744671,4299,0.21454012393951416
1635449195.4896464,4349,0.18253862857818604
1635449196.0604074,4399,0.3017861843109131
1635449196.7306974,4449,0.3173273205757141
1635449197.5017717,4499,0.21470078825950623
1635449200.19144,4549,0.2999090552330017
1635449200.8081722,4599,0.2697853446006775
1635449201.3804097,4649,0.146042600274086
1635449201.8825183,4699,0.3137335777282715
1635449202.5912406,4749,0.22221720218658447
1635449203.5225697,4799,0.2635073661804199
1635449204.3350728,4849,0.2665080428123474
1635449206.6354911,4899,0.2222936749458313
1635449207.3894937,4949,0.1608695387840271
1635449208.0148606,4999,0.24093200266361237
1635449208.474174,5049,0.2709534466266632
1635449208.9354165,5099,0.20151039958000183
1635449209.4971075,5149,0.17570659518241882
1635449210.026223,5199,0.17994007468223572
1635449210.7025301,5249,0.313087522983551
1635449212.5888484,5299,0.26916512846946716
1635449213.3256013,5349,0.2702993154525757
1635449214.02957,5399,0.2434767484664917
1635449214.660712,5449,0.12972283363342285
1635449215.2304668,5499,0.2520066499710083
1635449215.8610332,5549,0.3441806435585022
1635449216.4330618,5599,0.2160942554473877
1635449218.1732,5649,0.20591667294502258
1635449218.9790435,5699,0.2187034636735916
1635449219.6847584,5749,0.25550174713134766
1635449220.3648403,5799,0.22682178020477295
1635449220.9687743,5849,0.15894903242588043
1635449221.5667627,5899,0.2580741345882416
1635449222.0846891,5949,0.27919960021972656
1635449222.7097664,5999,0.21237866580486298
1635449224.4352608,6049,0.23254932463169098
1635449225.1124897,6099,0.22031113505363464
1635449225.8974762,6149,0.21233072876930237
1635449226.698276,6199,0.20826908946037292
1635449227.4644203,6249,0.21171602606773376
1635449228.2252,6299,0.16347786784172058
1635449228.8608093,6349,0.23606666922569275
1635449230.6039965,6399,0.1388094127178192
1635449231.1993694,6449,0.1960388869047165
