Wall time,Step,Value
1635439777.0480998,49,0.5586082935333252
1635439777.615787,99,0.5956298112869263
1635439778.188264,149,0.5215821862220764
1635439778.771205,199,0.42292097210884094
1635439779.2662287,249,0.5789634585380554
1635439779.7525132,299,0.4063505232334137
1635439780.2511928,349,0.4802447259426117
1635439782.1018114,399,0.42671796679496765
1635439782.592215,449,0.4015354514122009
1635439783.1115124,499,0.39701274037361145
1635439783.624908,549,0.3628392815589905
1635439784.1341476,599,0.3666221797466278
1635439784.6228092,649,0.35108640789985657
1635439785.1005943,699,0.3911450207233429
1635439785.6247463,749,0.41715678572654724
1635439787.4536817,799,0.4020775556564331
1635439788.06098,849,0.28496140241622925
1635439788.6495965,899,0.3873961865901947
1635439789.521004,949,0.241030752658844
1635439790.2719374,999,0.2917473316192627
1635439791.012142,1049,0.35739120841026306
1635439791.8407423,1099,0.2918258011341095
1635439794.5434387,1149,0.3221459686756134
1635439795.5955107,1199,0.2847555875778198
1635439796.7149408,1249,0.20691940188407898
1635439797.655533,1299,0.31665629148483276
1635439798.5886905,1349,0.28782665729522705
1635439799.1969283,1399,0.28848403692245483
1635439799.9271903,1449,0.3475469648838043
1635439800.7845228,1499,0.3696298599243164
1635439803.2908928,1549,0.3100603520870209
1635439804.0901904,1599,0.32916679978370667
1635439804.9319289,1649,0.3831365704536438
1635439805.8359869,1699,0.2996112108230591
1635439806.9067323,1749,0.2937765121459961
1635439807.7133443,1799,0.3660075068473816
1635439808.5296667,1849,0.36816009879112244
1635439811.175005,1899,0.31572139263153076
1635439812.2552688,1949,0.31025922298431396
1635439812.9714766,1999,0.3065739870071411
1635439813.5955834,2049,0.37233567237854004
1635439814.4220273,2099,0.19914494454860687
1635439815.1771395,2149,0.3326781094074249
1635439815.9459689,2199,0.357119083404541
1635439816.9411895,2249,0.31626760959625244
1635439819.9821484,2299,0.2669045925140381
1635439820.8833213,2349,0.24173054099082947
1635439821.722407,2399,0.20398665964603424
1635439822.402052,2449,0.33027684688568115
1635439823.1861982,2499,0.3449282646179199
1635439824.059716,2549,0.32931551337242126
1635439825.1181962,2599,0.17744944989681244
1635439827.450569,2649,0.22168192267417908
1635439828.0639381,2699,0.3061862587928772
1635439828.706303,2749,0.2555162310600281
1635439829.662457,2799,0.18978042900562286
1635439830.4715497,2849,0.2700992822647095
1635439831.0060723,2899,0.24618422985076904
1635439831.5682678,2949,0.20366686582565308
1635439832.0990002,2999,0.40706759691238403
1635439834.1830182,3049,0.2184174805879593
1635439834.963062,3099,0.2324504405260086
1635439835.6426396,3149,0.2975699007511139
1635439836.3722024,3199,0.24787583947181702
1635439837.1515396,3249,0.25441768765449524
1635439837.877011,3299,0.18293525278568268
1635439838.4783654,3349,0.25019291043281555
1635439840.3847172,3399,0.24088065326213837
1635439840.9664373,3449,0.23005585372447968
1635439841.7742946,3499,0.24623854458332062
1635439843.1881182,3549,0.1879350244998932
1635439843.9449744,3599,0.2509537935256958
1635439844.5386853,3649,0.2461523711681366
1635439845.6210575,3699,0.22381262481212616
1635439846.671206,3749,0.3610347807407379
1635439849.25518,3799,0.24658915400505066
1635439850.1554637,3849,0.2618919610977173
1635439851.079539,3899,0.17944078147411346
1635439852.0751984,3949,0.24856585264205933
1635439853.019871,3999,0.3186095058917999
1635439853.6912074,4049,0.2290649712085724
1635439854.24458,4099,0.2582937777042389
1635439856.5042531,4149,0.2446502149105072
1635439857.2176697,4199,0.2780252993106842
1635439858.2956297,4249,0.3046838641166687
1635439859.162151,4299,0.18715092539787292
1635439859.8702152,4349,0.19534818828105927
1635439860.6518788,4399,0.266622394323349
1635439861.5018873,4449,0.3061726689338684
1635439862.3924198,4499,0.2019517421722412
1635439864.5832462,4549,0.28503796458244324
1635439865.3532808,4599,0.24904051423072815
1635439866.1666567,4649,0.1281079351902008
1635439866.7900958,4699,0.309060662984848
1635439867.3663118,4749,0.20329946279525757
1635439867.9162025,4799,0.22137030959129333
1635439868.4414046,4849,0.20827698707580566
1635439870.3354325,4899,0.1988808512687683
