Wall time,Step,Value
1635440427.237299,374,0.5518333315849304
1635440433.5621438,749,0.6804999709129333
1635440439.6473584,1124,0.6970833539962769
1635440445.884691,1499,0.7039999961853027
1635440451.6915097,1874,0.7264166474342346
1635440458.3044484,2249,0.7400833368301392
1635440465.4958704,2624,0.7596666812896729
1635440472.06153,2999,0.7767500281333923
1635440479.261295,3374,0.7930833101272583
1635440484.9481676,3749,0.8019999861717224
1635440492.0679462,4124,0.8046666383743286
1635440498.7409632,4499,0.8075833320617676
1635440505.240226,4874,0.8140833377838135
1635440511.3928618,5249,0.8152499794960022
1635440517.347282,5624,0.8192499876022339
1635440523.2228012,5999,0.8189166784286499
1635440529.6339645,6374,0.8215000033378601
1635440535.5374014,6749,0.8231666684150696
1635440541.3756313,7124,0.8238333463668823
1635440547.1426253,7499,0.8211666941642761
1635440553.2223449,7874,0.824999988079071
1635440559.1768875,8249,0.8258333206176758
1635440565.2323523,8624,0.8259999752044678
1635440571.0849783,8999,0.828083336353302
1635440576.7892447,9374,0.8270000219345093
1635440582.6004539,9749,0.82791668176651
1635440588.5772543,10124,0.828249990940094
1635440595.4162478,10499,0.828000009059906
1635440601.6618567,10874,0.8297500014305115
1635440607.6754715,11249,0.82833331823349
1635440613.5269928,11624,0.8259166479110718
1635440619.3373225,11999,0.8308333158493042
1635440625.2094512,12374,0.8297500014305115
1635440631.450817,12749,0.8285833597183228
1635440638.6348853,13124,0.8297500014305115
1635440646.282539,13499,0.828249990940094
1635440653.0711088,13874,0.8306666612625122
1635440659.3003988,14249,0.8320000171661377
1635440665.356863,14624,0.8307499885559082
1635440671.748681,14999,0.8305833339691162
1635440677.8972871,15374,0.8306666612625122
1635440683.951714,15749,0.8316666483879089
1635440689.906055,16124,0.8318333625793457
1635440695.9097154,16499,0.8324166536331177
1635440702.0094275,16874,0.8326666951179504
1635440708.2509696,17249,0.8309999704360962
1635440714.582422,17624,0.8330000042915344
1635440720.7532394,17999,0.8341666460037231
1635440726.8195832,18374,0.8307499885559082
1635440733.5852005,18749,0.8318333625793457
